ID_Barco;ID_Puerto_Origen;ID_Puerto_Destino;Tiempo_Viaje_hrs;Costo_Viaje_libras
8;33;5;93;83353
9;33;5;93;83353
10;33;5;93;83353
11;33;5;93;83353
12;33;5;95;23296
13;33;5;95;23296
14;33;5;95;23296
15;33;5;95;23296
16;33;5;99;33919
17;33;5;99;33919
1;33;6;97;65560
2;33;6;97;65560
3;33;6;90;53058
4;33;6;90;53058
5;33;6;109;72714
6;33;6;109;72714
7;33;6;109;72714
8;33;6;99;88228
9;33;6;99;88228
10;33;6;99;88228
11;33;6;99;88228
12;33;6;100;24658
13;33;6;100;24658
14;33;6;100;24658
15;33;6;100;24658
16;33;6;104;35903
17;33;6;104;35903
1;33;7;93;63119
2;33;7;93;63119
3;33;7;87;51082
4;33;7;87;51082
5;33;7;105;70006
6;33;7;105;70006
7;33;7;105;70006
8;33;7;95;84942
9;33;7;95;84942
10;33;7;95;84942
11;33;7;95;84942
12;33;7;97;23740
13;33;7;97;23740
14;33;7;97;23740
15;33;7;97;23740
16;33;7;100;34565
17;33;7;100;34565
1;33;8;116;78866
2;33;8;116;78866
3;33;8;108;63826
4;33;8;108;63826
5;33;8;131;87472
6;33;8;131;87472
7;33;8;131;87472
8;33;8;119;106134
9;33;8;119;106134
10;33;8;119;106134
11;33;8;119;106134
12;33;8;121;29663
13;33;8;121;29663
14;33;8;121;29663
15;33;8;121;29663
16;33;8;125;43189
17;33;8;125;43189
1;33;9;161;109385
2;33;9;161;109385
3;33;9;150;88525
4;33;9;150;88525
5;33;9;181;121321
6;33;9;181;121321
7;33;9;181;121321
8;33;9;165;147204
9;33;9;165;147204
10;33;9;165;147204
11;33;9;165;147204
12;33;9;167;41141
13;33;9;167;41141
14;33;9;167;41141
15;33;9;167;41141
16;33;9;174;59902
17;33;9;174;59902
1;33;10;5;3484
2;33;10;5;3484
3;33;10;5;2820
4;33;10;5;2820
5;33;10;6;3864
6;33;10;6;3864
7;33;10;6;3864
8;33;10;5;4689
9;33;10;5;4689
10;33;10;5;4689
11;33;10;5;4689
12;33;10;5;1310
13;33;10;5;1310
14;33;10;5;1310
15;33;10;5;1310
16;33;10;6;1908
17;33;10;6;1908
1;33;11;4;2696
2;33;11;4;2696
3;33;11;4;2182
4;33;11;4;2182
5;33;11;4;2990
6;33;11;4;2990
7;33;11;4;2990
8;33;11;4;3628
9;33;11;4;3628
10;33;11;4;3628
11;33;11;4;3628
12;33;11;4;1014
13;33;11;4;1014
14;33;11;4;1014
15;33;11;4;1014
16;33;11;4;1476
17;33;11;4;1476
1;33;12;68;46134
2;33;12;68;46134
3;33;12;63;37336
4;33;12;63;37336
5;33;12;76;51168
6;33;12;76;51168
7;33;12;76;51168
8;33;12;70;62085
9;33;12;70;62085
10;33;12;70;62085
11;33;12;70;62085
12;33;12;71;17352
13;33;12;71;17352
14;33;12;71;17352
15;33;12;71;17352
16;33;12;73;25264
17;33;12;73;25264
1;33;13;68;46219
2;33;13;68;46219
3;33;13;63;37405
4;33;13;63;37405
5;33;13;77;51263
6;33;13;77;51263
7;33;13;77;51263
8;33;13;70;62199
9;33;13;70;62199
10;33;13;70;62199
11;33;13;70;62199
12;33;13;71;17384
13;33;13;71;17384
14;33;13;71;17384
15;33;13;71;17384
16;33;13;74;25311
17;33;13;74;25311
1;33;14;90;61305
2;33;14;90;61305
3;33;14;84;49614
4;33;14;84;49614
5;33;14;102;67994
6;33;14;102;67994
7;33;14;102;67994
8;33;14;92;82501
9;33;14;92;82501
10;33;14;92;82501
11;33;14;92;82501
12;33;14;94;23058
13;33;14;94;23058
14;33;14;94;23058
15;33;14;94;23058
16;33;14;98;33572
17;33;14;98;33572
1;33;15;108;73280
2;33;15;108;73280
3;33;15;101;59306
4;33;15;101;59306
5;33;15;121;81276
6;33;15;121;81276
7;33;15;121;81276
8;33;15;110;98617
9;33;15;110;98617
10;33;15;110;98617
11;33;15;110;98617
12;33;15;112;27562
13;33;15;112;27562
14;33;15;112;27562
15;33;15;112;27562
16;33;15;117;40130
17;33;15;117;40130
1;33;16;94;64074
2;33;16;94;64074
3;33;16;88;51855
4;33;16;88;51855
5;33;16;106;71065
6;33;16;106;71065
7;33;16;106;71065
8;33;16;97;86227
9;33;16;97;86227
10;33;16;97;86227
11;33;16;97;86227
12;33;16;98;24099
13;33;16;98;24099
14;33;16;98;24099
15;33;16;98;24099
16;33;16;102;35088
17;33;16;102;35088
1;33;17;141;95787
2;33;17;141;95787
3;33;17;131;77520
4;33;17;131;77520
5;33;17;159;106239
6;33;17;159;106239
7;33;17;159;106239
8;33;17;144;128904
9;33;17;144;128904
10;33;17;144;128904
11;33;17;144;128904
12;33;17;147;36027
13;33;17;147;36027
14;33;17;147;36027
15;33;17;147;36027
16;33;17;152;52455
17;33;17;152;52455
1;33;18;164;111289
2;33;18;164;111289
3;33;18;153;90066
4;33;18;153;90066
5;33;18;184;123432
6;33;18;184;123432
7;33;18;184;123432
8;33;18;168;149766
9;33;18;168;149766
10;33;18;168;149766
11;33;18;168;149766
12;33;18;170;41857
13;33;18;170;41857
14;33;18;170;41857
15;33;18;170;41857
16;33;18;177;60945
17;33;18;177;60945
1;33;19;126;85395
2;33;19;126;85395
3;33;19;117;69110
4;33;19;117;69110
5;33;19;142;94713
6;33;19;142;94713
7;33;19;142;94713
8;33;19;129;114920
9;33;19;129;114920
10;33;19;129;114920
11;33;19;129;114920
12;33;19;131;32118
13;33;19;131;32118
14;33;19;131;32118
15;33;19;131;32118
16;33;19;136;46765
17;33;19;136;46765
1;33;20;20;13384
2;33;20;20;13384
3;33;20;18;10831
4;33;20;18;10831
5;33;20;22;14844
6;33;20;22;14844
7;33;20;22;14844
8;33;20;20;18011
9;33;20;20;18011
10;33;20;20;18011
11;33;20;20;18011
12;33;20;20;5034
13;33;20;20;5034
14;33;20;20;5034
15;33;20;20;5034
16;33;20;21;7329
17;33;20;21;7329
1;33;21;18;12457
2;33;21;18;12457
3;33;21;17;10081
4;33;21;17;10081
5;33;21;21;13816
6;33;21;21;13816
7;33;21;21;13816
8;33;21;19;16764
9;33;21;19;16764
10;33;21;19;16764
11;33;21;19;16764
12;33;21;19;4685
13;33;21;19;4685
14;33;21;19;4685
15;33;21;19;4685
16;33;21;20;6822
17;33;21;20;6822
1;33;22;129;87888
2;33;22;129;87888
3;33;22;121;71128
4;33;22;121;71128
5;33;22;146;97478
6;33;22;146;97478
7;33;22;146;97478
8;33;22;132;118275
9;33;22;132;118275
10;33;22;132;118275
11;33;22;132;118275
12;33;22;134;33056
13;33;22;134;33056
14;33;22;134;33056
15;33;22;134;33056
16;33;22;140;48130
17;33;22;140;48130
1;33;23;128;86702
2;33;23;128;86702
3;33;23;119;70167
4;33;23;119;70167
5;33;23;144;96162
6;33;23;144;96162
7;33;23;144;96162
8;33;23;131;116678
9;33;23;131;116678
10;33;23;131;116678
11;33;23;131;116678
12;33;23;133;32610
13;33;23;133;32610
14;33;23;133;32610
15;33;23;133;32610
16;33;23;138;47480
17;33;23;138;47480
1;33;24;129;87888
2;33;24;129;87888
3;33;24;121;71128
4;33;24;121;71128
5;33;24;146;97478
6;33;24;146;97478
7;33;24;146;97478
8;33;24;132;118275
9;33;24;132;118275
10;33;24;132;118275
11;33;24;132;118275
12;33;24;134;33056
13;33;24;134;33056
14;33;24;134;33056
15;33;24;134;33056
16;33;24;140;48130
17;33;24;140;48130
1;33;25;16;10756
2;33;25;16;10756
3;33;25;15;8705
4;33;25;15;8705
5;33;25;18;11930
6;33;25;18;11930
7;33;25;18;11930
8;33;25;16;14475
9;33;25;16;14475
10;33;25;16;14475
11;33;25;16;14475
12;33;25;16;4046
13;33;25;16;4046
14;33;25;16;4046
15;33;25;16;4046
16;33;25;17;5890
17;33;25;17;5890
1;33;26;93;62942
2;33;26;93;62942
3;33;26;86;50939
4;33;26;86;50939
5;33;26;104;69810
6;33;26;104;69810
7;33;26;104;69810
8;33;26;95;84704
9;33;26;95;84704
10;33;26;95;84704
11;33;26;95;84704
12;33;26;96;23673
13;33;26;96;23673
14;33;26;96;23673
15;33;26;96;23673
16;33;26;100;34469
17;33;26;100;34469
1;33;27;146;99018
2;33;27;146;99018
3;33;27;136;80135
4;33;27;136;80135
5;33;27;164;109823
6;33;27;164;109823
7;33;27;164;109823
8;33;27;149;133253
9;33;27;149;133253
10;33;27;149;133253
11;33;27;149;133253
12;33;27;151;37242
13;33;27;151;37242
14;33;27;151;37242
15;33;27;151;37242
16;33;27;158;54225
17;33;27;158;54225
1;33;28;73;49413
2;33;28;73;49413
3;33;28;68;39990
4;33;28;68;39990
5;33;28;82;54805
6;33;28;82;54805
7;33;28;82;54805
8;33;28;74;66498
9;33;28;74;66498
10;33;28;74;66498
11;33;28;74;66498
12;33;28;76;18585
13;33;28;76;18585
14;33;28;76;18585
15;33;28;76;18585
16;33;28;79;27060
17;33;28;79;27060
1;33;29;51;34553
2;33;29;51;34553
3;33;29;47;27963
4;33;29;47;27963
5;33;29;57;38323
6;33;29;57;38323
7;33;29;57;38323
8;33;29;52;46499
9;33;29;52;46499
10;33;29;52;46499
11;33;29;52;46499
12;33;29;53;12996
13;33;29;53;12996
14;33;29;53;12996
15;33;29;53;12996
16;33;29;55;18922
17;33;29;55;18922
1;33;30;58;39241
2;33;30;58;39241
3;33;30;54;31758
4;33;30;54;31758
5;33;30;65;43523
6;33;30;65;43523
7;33;30;65;43523
8;33;30;59;52809
9;33;30;59;52809
10;33;30;59;52809
11;33;30;59;52809
12;33;30;60;14759
13;33;30;60;14759
14;33;30;60;14759
15;33;30;60;14759
16;33;30;62;21489
17;33;30;62;21489
1;33;31;36;24637
2;33;31;36;24637
3;33;31;34;19939
4;33;31;34;19939
5;33;31;41;27326
6;33;31;41;27326
7;33;31;41;27326
8;33;31;37;33155
9;33;31;37;33155
10;33;31;37;33155
11;33;31;37;33155
12;33;31;38;9266
13;33;31;38;9266
14;33;31;38;9266
15;33;31;38;9266
16;33;31;39;13492
17;33;31;39;13492
1;33;32;108;73605
2;33;32;108;73605
3;33;32;101;59569
4;33;32;101;59569
5;33;32;122;81637
6;33;32;122;81637
7;33;32;122;81637
8;33;32;111;99054
9;33;32;111;99054
10;33;32;111;99054
11;33;32;111;99054
12;33;32;113;27684
13;33;32;113;27684
14;33;32;113;27684
15;33;32;113;27684
16;33;32;117;40308
17;33;32;117;40308
1;33;33;0;0
2;33;33;0;0
3;33;33;0;0
4;33;33;0;0
5;33;33;0;0
6;33;33;0;0
7;33;33;0;0
8;33;33;0;0
9;33;33;0;0
10;33;33;0;0
11;33;33;0;0
12;33;33;0;0
13;33;33;0;0
14;33;33;0;0
15;33;33;0;0
16;33;33;0;0
17;33;33;0;0
1;33;34;69;47036
2;33;34;69;47036
3;33;34;65;38066
4;33;34;65;38066
5;33;34;78;52169
6;33;34;78;52169
7;33;34;78;52169
8;33;34;71;63299
9;33;34;71;63299
10;33;34;71;63299
11;33;34;71;63299
12;33;34;72;17691
13;33;34;72;17691
14;33;34;72;17691
15;33;34;72;17691
16;33;34;75;25758
17;33;34;75;25758
1;33;35;108;73186
2;33;35;108;73186
3;33;35;100;59230
4;33;35;100;59230
5;33;35;121;81172
6;33;35;121;81172
7;33;35;121;81172
8;33;35;110;98490
9;33;35;110;98490
10;33;35;110;98490
11;33;35;110;98490
12;33;35;112;27527
13;33;35;112;27527
14;33;35;112;27527
15;33;35;112;27527
16;33;35;116;40079
17;33;35;116;40079
1;33;36;66;45048
2;33;36;66;45048
3;33;36;62;36457
4;33;36;62;36457
5;33;36;75;49963
6;33;36;75;49963
7;33;36;75;49963
8;33;36;68;60623
9;33;36;68;60623
10;33;36;68;60623
11;33;36;68;60623
12;33;36;69;16943
13;33;36;69;16943
14;33;36;69;16943
15;33;36;69;16943
16;33;36;72;24669
17;33;36;72;24669
1;33;37;126;85249
2;33;37;126;85249
3;33;37;117;68991
4;33;37;117;68991
5;33;37;141;94551
6;33;37;141;94551
7;33;37;141;94551
8;33;37;128;114723
9;33;37;128;114723
10;33;37;128;114723
11;33;37;128;114723
12;33;37;130;32063
13;33;37;130;32063
14;33;37;130;32063
15;33;37;130;32063
16;33;37;136;46684
17;33;37;136;46684
1;33;38;120;81327
2;33;38;120;81327
3;33;38;112;65817
4;33;38;112;65817
5;33;38;135;90201
6;33;38;135;90201
7;33;38;135;90201
8;33;38;123;109445
9;33;38;123;109445
10;33;38;123;109445
11;33;38;123;109445
12;33;38;124;30588
13;33;38;124;30588
14;33;38;124;30588
15;33;38;124;30588
16;33;38;129;44536
17;33;38;129;44536
1;33;39;68;46002
2;33;39;68;46002
3;33;39;63;37229
4;33;39;63;37229
5;33;39;76;51021
6;33;39;76;51021
7;33;39;76;51021
8;33;39;69;61907
9;33;39;69;61907
10;33;39;69;61907
11;33;39;69;61907
12;33;39;70;17302
13;33;39;70;17302
14;33;39;70;17302
15;33;39;70;17302
16;33;39;73;25192
17;33;39;73;25192
1;34;1;180;122314
2;34;1;180;122314
3;34;1;168;98988
4;34;1;168;98988
5;34;1;203;135660
6;34;1;203;135660
7;34;1;203;135660
8;34;1;184;164603
9;34;1;184;164603
10;34;1;184;164603
11;34;1;184;164603
12;34;1;187;46004
13;34;1;187;46004
14;34;1;187;46004
15;34;1;187;46004
16;34;1;195;66982
17;34;1;195;66982
1;34;2;128;86733
2;34;2;128;86733
3;34;2;119;70193
4;34;2;119;70193
5;34;2;144;96197
6;34;2;144;96197
7;34;2;144;96197
8;34;2;131;116720
9;34;2;131;116720
10;34;2;131;116720
11;34;2;131;116720
12;34;2;133;32622
13;34;2;133;32622
14;34;2;133;32622
15;34;2;133;32622
16;34;2;138;47497
17;34;2;138;47497
1;34;3;165;111828
2;34;3;165;111828
3;34;3;153;90502
4;34;3;153;90502
5;34;3;185;124030
6;34;3;185;124030
7;34;3;185;124030
8;34;3;168;150491
9;34;3;168;150491
10;34;3;168;150491
11;34;3;168;150491
12;34;3;171;42060
13;34;3;171;42060
14;34;3;171;42060
15;34;3;171;42060
16;34;3;178;61240
17;34;3;178;61240
1;34;4;47;32080
2;34;4;47;32080
3;34;4;44;25962
4;34;4;44;25962
5;34;4;53;35580
6;34;4;53;35580
7;34;4;53;35580
8;34;4;48;43171
9;34;4;48;43171
10;34;4;48;43171
11;34;4;48;43171
12;34;4;49;12066
13;34;4;49;12066
14;34;4;49;12066
15;34;4;49;12066
16;34;4;51;17568
17;34;4;51;17568
1;34;5;158;107414
2;34;5;158;107414
3;34;5;147;86929
4;34;5;147;86929
5;34;5;178;119134
6;34;5;178;119134
7;34;5;178;119134
8;34;5;162;144551
9;34;5;162;144551
10;34;5;162;144551
11;34;5;162;144551
12;34;5;164;40400
13;34;5;164;40400
14;34;5;164;40400
15;34;5;164;40400
16;34;5;171;58822
17;34;5;171;58822
1;34;6;164;111036
2;34;6;164;111036
3;34;6;152;89861
4;34;6;152;89861
5;34;6;184;123151
6;34;6;184;123151
7;34;6;184;123151
8;34;6;167;149425
9;34;6;167;149425
10;34;6;167;149425
11;34;6;167;149425
12;34;6;170;41762
13;34;6;170;41762
14;34;6;170;41762
15;34;6;170;41762
16;34;6;177;60806
17;34;6;177;60806
1;34;7;160;108594
2;34;7;160;108594
3;34;7;149;87885
4;34;7;149;87885
5;34;7;180;120443
6;34;7;180;120443
7;34;7;180;120443
8;34;7;164;146139
9;34;7;164;146139
10;34;7;164;146139
11;34;7;164;146139
12;34;7;166;40844
13;34;7;166;40844
14;34;7;166;40844
15;34;7;166;40844
16;34;7;173;59469
17;34;7;173;59469
1;34;8;183;124341
2;34;8;183;124341
3;34;8;171;100629
4;34;8;171;100629
5;34;8;206;137909
6;34;8;206;137909
7;34;8;206;137909
8;34;8;187;167331
9;34;8;187;167331
10;34;8;187;167331
11;34;8;187;167331
12;34;8;190;46767
13;34;8;190;46767
14;34;8;190;46767
15;34;8;190;46767
16;34;8;198;68092
17;34;8;198;68092
1;34;9;228;154860
2;34;9;228;154860
3;34;9;212;125328
4;34;9;212;125328
5;34;9;257;171758
6;34;9;257;171758
7;34;9;257;171758
8;34;9;233;208402
9;34;9;233;208402
10;34;9;233;208402
11;34;9;233;208402
12;34;9;237;58245
13;34;9;237;58245
14;34;9;237;58245
15;34;9;237;58245
16;34;9;246;84805
17;34;9;246;84805
1;34;10;65;43842
2;34;10;65;43842
3;34;10;60;35481
4;34;10;60;35481
5;34;10;73;48626
6;34;10;73;48626
7;34;10;73;48626
8;34;10;66;59000
9;34;10;66;59000
10;34;10;66;59000
11;34;10;66;59000
12;34;10;67;16490
13;34;10;67;16490
14;34;10;67;16490
15;34;10;67;16490
16;34;10;70;24009
17;34;10;70;24009
1;34;11;73;49352
2;34;11;73;49352
3;34;11;68;39941
4;34;11;68;39941
5;34;11;82;54738
6;34;11;82;54738
7;34;11;82;54738
8;34;11;74;66416
9;34;11;74;66416
10;34;11;74;66416
11;34;11;74;66416
12;34;11;76;18562
13;34;11;76;18562
14;34;11;76;18562
15;34;11;76;18562
16;34;11;79;27027
17;34;11;79;27027
1;34;12;135;91609
2;34;12;135;91609
3;34;12;126;74139
4;34;12;126;74139
5;34;12;152;101605
6;34;12;152;101605
7;34;12;152;101605
8;34;12;138;123282
9;34;12;138;123282
10;34;12;138;123282
11;34;12;138;123282
12;34;12;140;34456
13;34;12;140;34456
14;34;12;140;34456
15;34;12;140;34456
16;34;12;146;50167
17;34;12;146;50167
1;34;13;135;91694
2;34;13;135;91694
3;34;13;126;74208
4;34;13;126;74208
5;34;13;152;101700
6;34;13;152;101700
7;34;13;152;101700
8;34;13;138;123397
9;34;13;138;123397
10;34;13;138;123397
11;34;13;138;123397
12;34;13;140;34488
13;34;13;140;34488
14;34;13;140;34488
15;34;13;140;34488
16;34;13;146;50214
17;34;13;146;50214
1;34;14;157;106780
2;34;14;157;106780
3;34;14;146;86417
4;34;14;146;86417
5;34;14;177;118431
6;34;14;177;118431
7;34;14;177;118431
8;34;14;161;143698
9;34;14;161;143698
10;34;14;161;143698
11;34;14;161;143698
12;34;14;163;40162
13;34;14;163;40162
14;34;14;163;40162
15;34;14;163;40162
16;34;14;170;58475
17;34;14;170;58475
1;34;15;175;118755
2;34;15;175;118755
3;34;15;163;96108
4;34;15;163;96108
5;34;15;197;131714
6;34;15;197;131714
7;34;15;197;131714
8;34;15;179;159814
9;34;15;179;159814
10;34;15;179;159814
11;34;15;179;159814
12;34;15;182;44666
13;34;15;182;44666
14;34;15;182;44666
15;34;15;182;44666
16;34;15;189;65033
17;34;15;189;65033
1;34;16;161;109549
2;34;16;161;109549
3;34;16;150;88657
4;34;16;150;88657
5;34;16;182;121502
6;34;16;182;121502
7;34;16;182;121502
8;34;16;165;147424
9;34;16;165;147424
10;34;16;165;147424
11;34;16;165;147424
12;34;16;168;41203
13;34;16;168;41203
14;34;16;168;41203
15;34;16;168;41203
16;34;16;174;59992
17;34;16;174;59992
1;34;17;208;141262
2;34;17;208;141262
3;34;17;194;114323
4;34;17;194;114323
5;34;17;234;156676
6;34;17;234;156676
7;34;17;234;156676
8;34;17;213;190102
9;34;17;213;190102
10;34;17;213;190102
11;34;17;213;190102
12;34;17;216;53131
13;34;17;216;53131
14;34;17;216;53131
15;34;17;216;53131
16;34;17;225;77358
17;34;17;225;77358
1;34;18;231;156764
2;34;18;231;156764
3;34;18;215;126869
4;34;18;215;126869
5;34;18;260;173869
6;34;18;260;173869
7;34;18;260;173869
8;34;18;236;210964
9;34;18;236;210964
10;34;18;236;210964
11;34;18;236;210964
12;34;18;240;58961
13;34;18;240;58961
14;34;18;240;58961
15;34;18;240;58961
16;34;18;249;85848
17;34;18;249;85848
1;34;19;193;130870
2;34;19;193;130870
3;34;19;180;105913
4;34;19;180;105913
5;34;19;217;145150
6;34;19;217;145150
7;34;19;217;145150
8;34;19;197;176118
9;34;19;197;176118
10;34;19;197;176118
11;34;19;197;176118
12;34;19;200;49222
13;34;19;200;49222
14;34;19;200;49222
15;34;19;200;49222
16;34;19;208;71668
17;34;19;208;71668
1;34;20;87;58859
2;34;20;87;58859
3;34;20;81;47634
4;34;20;81;47634
5;34;20;98;65281
6;34;20;98;65281
7;34;20;98;65281
8;34;20;89;79209
9;34;20;89;79209
10;34;20;89;79209
11;34;20;89;79209
12;34;20;90;22138
13;34;20;90;22138
14;34;20;90;22138
15;34;20;90;22138
16;34;20;94;32232
17;34;20;94;32232
1;34;21;85;57932
2;34;21;85;57932
3;34;21;79;46884
4;34;21;79;46884
5;34;21;96;64253
6;34;21;96;64253
7;34;21;96;64253
8;34;21;87;77962
9;34;21;87;77962
10;34;21;87;77962
11;34;21;87;77962
12;34;21;89;21789
13;34;21;89;21789
14;34;21;89;21789
15;34;21;89;21789
16;34;21;92;31725
17;34;21;92;31725
1;34;22;196;133363
2;34;22;196;133363
3;34;22;183;107931
4;34;22;183;107931
5;34;22;221;147915
6;34;22;221;147915
7;34;22;221;147915
8;34;22;201;179473
9;34;22;201;179473
10;34;22;201;179473
11;34;22;201;179473
12;34;22;204;50160
13;34;22;204;50160
14;34;22;204;50160
15;34;22;204;50160
16;34;22;212;73033
17;34;22;212;73033
1;34;23;195;132177
2;34;23;195;132177
3;34;23;181;106970
4;34;23;181;106970
5;34;23;219;146599
6;34;23;219;146599
7;34;23;219;146599
8;34;23;199;177876
9;34;23;199;177876
10;34;23;199;177876
11;34;23;199;177876
12;34;23;202;49714
13;34;23;202;49714
14;34;23;202;49714
15;34;23;202;49714
16;34;23;210;72383
17;34;23;210;72383
1;34;24;196;133363
2;34;24;196;133363
3;34;24;183;107931
4;34;24;183;107931
5;34;24;221;147915
6;34;24;221;147915
7;34;24;221;147915
8;34;24;201;179473
9;34;24;201;179473
10;34;24;201;179473
11;34;24;201;179473
12;34;24;204;50160
13;34;24;204;50160
14;34;24;204;50160
15;34;24;204;50160
16;34;24;212;73033
17;34;24;212;73033
1;34;25;83;56231
2;34;25;83;56231
3;34;25;77;45508
4;34;25;77;45508
5;34;25;93;62367
6;34;25;93;62367
7;34;25;93;62367
8;34;25;85;75673
9;34;25;85;75673
10;34;25;85;75673
11;34;25;85;75673
12;34;25;86;21150
13;34;25;86;21150
14;34;25;86;21150
15;34;25;86;21150
16;34;25;89;30794
17;34;25;89;30794
1;34;26;160;108417
2;34;26;160;108417
3;34;26;149;87742
4;34;26;149;87742
5;34;26;180;120247
6;34;26;180;120247
7;34;26;180;120247
8;34;26;163;145902
9;34;26;163;145902
10;34;26;163;145902
11;34;26;163;145902
12;34;26;166;40777
13;34;26;166;40777
14;34;26;166;40777
15;34;26;166;40777
16;34;26;173;59372
17;34;26;173;59372
1;34;27;213;144493
2;34;27;213;144493
3;34;27;198;116938
4;34;27;198;116938
5;34;27;239;160260
6;34;27;239;160260
7;34;27;239;160260
8;34;27;218;194451
9;34;27;218;194451
10;34;27;218;194451
11;34;27;218;194451
12;34;27;221;54346
13;34;27;221;54346
14;34;27;221;54346
15;34;27;221;54346
16;34;27;230;79128
17;34;27;230;79128
1;34;28;140;94888
2;34;28;140;94888
3;34;28;130;76793
4;34;28;130;76793
5;34;28;157;105242
6;34;28;157;105242
7;34;28;157;105242
8;34;28;143;127695
9;34;28;143;127695
10;34;28;143;127695
11;34;28;143;127695
12;34;28;145;35689
13;34;28;145;35689
14;34;28;145;35689
15;34;28;145;35689
16;34;28;151;51963
17;34;28;151;51963
1;34;29;116;78858
2;34;29;116;78858
3;34;29;108;63819
4;34;29;108;63819
5;34;29;131;87462
6;34;29;131;87462
7;34;29;131;87462
8;34;29;119;106122
9;34;29;119;106122
10;34;29;119;106122
11;34;29;119;106122
12;34;29;121;29660
13;34;29;121;29660
14;34;29;121;29660
15;34;29;121;29660
16;34;29;125;43184
17;34;29;125;43184
1;34;30;125;84716
2;34;30;125;84716
3;34;30;116;68561
4;34;30;116;68561
5;34;30;140;93960
6;34;30;140;93960
7;34;30;140;93960
8;34;30;128;114006
9;34;30;128;114006
10;34;30;128;114006
11;34;30;128;114006
12;34;30;130;31863
13;34;30;130;31863
14;34;30;130;31863
15;34;30;130;31863
16;34;30;135;46393
17;34;30;135;46393
1;34;31;103;70112
2;34;31;103;70112
3;34;31;96;56742
4;34;31;96;56742
5;34;31;116;77763
6;34;31;116;77763
7;34;31;116;77763
8;34;31;106;94353
9;34;31;106;94353
10;34;31;106;94353
11;34;31;106;94353
12;34;31;107;26370
13;34;31;107;26370
14;34;31;107;26370
15;34;31;107;26370
16;34;31;112;38395
17;34;31;112;38395
1;34;32;175;119080
2;34;32;175;119080
3;34;32;163;96371
4;34;32;163;96371
5;34;32;197;132074
6;34;32;197;132074
7;34;32;197;132074
8;34;32;179;160252
9;34;32;179;160252
10;34;32;179;160252
11;34;32;179;160252
12;34;32;182;44788
13;34;32;182;44788
14;34;32;182;44788
15;34;32;182;44788
16;34;32;189;65211
17;34;32;189;65211
1;34;33;69;47036
2;34;33;69;47036
3;34;33;65;38066
4;34;33;65;38066
5;34;33;78;52169
6;34;33;78;52169
7;34;33;78;52169
8;34;33;71;63299
9;34;33;71;63299
10;34;33;71;63299
11;34;33;71;63299
12;34;33;72;17691
13;34;33;72;17691
14;34;33;72;17691
15;34;33;72;17691
16;34;33;75;25758
17;34;33;75;25758
1;34;34;0;0
2;34;34;0;0
3;34;34;0;0
4;34;34;0;0
5;34;34;0;0
6;34;34;0;0
7;34;34;0;0
8;34;34;0;0
9;34;34;0;0
10;34;34;0;0
11;34;34;0;0
12;34;34;0;0
13;34;34;0;0
14;34;34;0;0
15;34;34;0;0
16;34;34;0;0
17;34;34;0;0
1;34;35;60;40969
2;34;35;60;40969
3;34;35;56;33156
4;34;35;56;33156
5;34;35;68;45439
6;34;35;68;45439
7;34;35;68;45439
8;34;35;62;55133
9;34;35;62;55133
10;34;35;62;55133
11;34;35;62;55133
12;34;35;63;15409
13;34;35;63;15409
14;34;35;63;15409
15;34;35;63;15409
16;34;35;65;22435
17;34;35;65;22435
1;34;36;5;3074
2;34;36;5;3074
3;34;36;4;2487
4;34;36;4;2487
5;34;36;5;3409
6;34;36;5;3409
7;34;36;5;3409
8;34;36;5;4136
9;34;36;5;4136
10;34;36;5;4136
11;34;36;5;4136
12;34;36;5;1156
13;34;36;5;1156
14;34;36;5;1156
15;34;36;5;1156
16;34;36;5;1683
17;34;36;5;1683
1;34;37;78;52746
2;34;37;78;52746
3;34;37;72;42687
4;34;37;72;42687
5;34;37;87;58502
6;34;37;87;58502
7;34;37;87;58502
8;34;37;79;70983
9;34;37;79;70983
10;34;37;79;70983
11;34;37;79;70983
12;34;37;81;19839
13;34;37;81;19839
14;34;37;81;19839
15;34;37;81;19839
16;34;37;84;28885
17;34;37;84;28885
1;34;38;72;48824
2;34;38;72;48824
3;34;38;67;39513
4;34;38;67;39513
5;34;38;81;54151
6;34;38;81;54151
7;34;38;81;54151
8;34;38;74;65704
9;34;38;74;65704
10;34;38;74;65704
11;34;38;74;65704
12;34;38;75;18363
13;34;38;75;18363
14;34;38;75;18363
15;34;38;75;18363
16;34;38;78;26737
17;34;38;78;26737
1;34;39;3;2183
2;34;39;3;2183
3;34;39;3;1766
4;34;39;3;1766
5;34;39;4;2421
6;34;39;4;2421
7;34;39;4;2421
8;34;39;3;2937
9;34;39;3;2937
10;34;39;3;2937
11;34;39;3;2937
12;34;39;3;821
13;34;39;3;821
14;34;39;3;821
15;34;39;3;821
16;34;39;3;1195
17;34;39;3;1195
1;35;1;219;148464
2;35;1;219;148464
3;35;1;204;120151
4;35;1;204;120151
5;35;1;246;164664
6;35;1;246;164664
7;35;1;246;164664
8;35;1;224;199794
9;35;1;224;199794
10;35;1;224;199794
11;35;1;224;199794
12;35;1;227;55840
13;35;1;227;55840
14;35;1;227;55840
15;35;1;227;55840
16;35;1;236;81302
17;35;1;236;81302
1;35;2;166;112883
2;35;2;166;112883
